X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
-45.925664,5.893773,-15.814193,-0.028678,0.017882,-0.999429,50.00,False
-44.631555,5.955446,-13.084529,0.230143,0.030216,-0.972688,50.00,False
-43.979432,6.141586,-4.984643,0.360568,0.923895,0.128098,50.00,False
-44.382263,1.769803,-3.639347,0.280002,0.952211,-0.122034,50.00,False
-44.472172,2.799814,-1.170013,0.262020,0.953746,-0.147359,50.00,False
-44.335936,4.891270,0.678412,0.289267,0.910053,-0.296865,50.00,False
-42.940762,7.554330,1.398097,0.568302,0.474645,-0.672120,50.00,False
-45.633870,8.351430,2.381715,0.029680,0.099572,-0.994588,50.00,False
-45.633870,8.473343,4.977672,0.029680,0.099572,-0.994588,50.00,False
-45.680424,8.370207,7.563214,0.020370,0.078945,-0.996671,50.00,False
-46.137338,8.383380,10.171857,-0.071013,0.081579,-0.994134,50.00,False
-44.966670,7.876078,22.671463,0.163120,0.004501,0.986596,50.00,False
-44.962100,7.648460,25.039406,0.164034,0.296015,0.940993,50.00,False
-44.397008,6.199405,23.304248,0.277053,0.957941,0.074770,50.00,False
-42.843674,7.690797,23.685272,0.587720,0.720418,-0.368217,50.00,False
-43.613226,7.262339,24.240868,0.433809,0.457368,-0.776289,50.00,False
-49.027498,8.752054,34.427946,-0.649045,0.168145,0.741935,50.00,False
-49.567788,9.666585,36.434500,-0.757103,0.193263,0.624055,50.00,False
-50.480581,10.033865,36.981358,-0.939662,0.266719,0.214235,50.00,False
-49.853525,8.891398,35.609874,-0.814251,0.038226,-0.579254,50.00,False
-49.426617,11.734139,39.663240,-0.728869,0.621238,-0.287772,50.00,False
-48.091672,12.596952,41.719759,-0.461880,0.793801,-0.395660,50.00,False
-47.798295,11.203928,43.402957,-0.403205,0.709293,-0.578212,50.00,False
-41.106088,5.037243,47.135745,0.935237,0.047325,-0.350846,50.00,False
-46.584411,6.661704,56.053168,-0.160428,0.374001,0.913448,50.00,False
-45.276552,11.629543,57.551781,0.101144,0.712856,0.693979,50.00,False
-45.353196,12.026574,60.301022,0.085815,0.683768,0.724635,50.00,False
-45.260738,11.847646,63.450542,0.104307,0.539735,0.835348,50.00,False
-44.807285,11.896097,66.276114,0.194997,0.430509,0.881271,50.00,False
-44.734349,11.281172,69.106578,0.209585,0.307524,0.928172,50.00,False
-44.487243,11.258837,71.647175,0.259006,0.303057,0.917100,50.00,False
-40.717142,11.069733,71.763456,0.213026,0.265236,0.940356,200.00,True
-40.717142,11.069733,71.763456,0.213026,0.265236,0.940356,50.00,False
-40.817139,11.790293,68.924346,0.193027,0.409348,0.891726,50.00,False
-40.761840,12.088240,66.166405,0.204086,0.468938,0.859329,50.00,False
-41.131140,12.807154,63.171285,0.130226,0.612720,0.779497,50.00,False
-41.031145,13.410235,59.993150,0.150225,0.733337,0.663061,50.00,False
-41.140047,13.592919,57.207576,0.128445,0.769873,0.625138,50.00,False
-40.681973,6.139212,56.173526,0.220060,0.269502,0.937519,50.00,False
-38.611449,7.711651,51.423700,0.634165,0.583990,0.506746,50.00,False
-39.223754,6.206757,46.476425,0.511703,0.858387,0.036482,50.00,False
-43.978297,12.917305,42.364310,-0.439205,0.857872,-0.266749,50.00,False
-44.663217,12.640874,40.329718,-0.576189,0.802585,-0.154476,50.00,False
-43.728904,10.071609,42.879524,-0.389326,0.288732,0.874676,50.00,False
-43.295108,9.250941,40.643903,-0.302567,0.110135,0.946744,50.00,False
-44.001235,10.898909,37.218352,-0.443793,0.439728,0.780825,50.00,False
-43.243285,9.570479,35.202985,-0.292203,0.331830,0.896943,50.00,False
-39.890631,7.423564,24.194376,0.378328,0.489612,-0.785587,50.00,False
-39.298432,7.140620,23.614093,0.496768,0.779071,-0.382452,50.00,False
-39.993485,3.739639,23.008035,0.357757,0.933686,0.015527,50.00,False
-38.082302,8.505852,20.840672,0.739994,0.664950,0.101246,50.00,False
-40.123180,7.186708,22.007554,0.331818,0.401121,0.853814,50.00,False
-41.656363,8.037922,10.147512,0.025182,0.036870,-0.999003,50.00,False
-42.689142,7.888858,7.629624,-0.181374,0.007057,-0.983389,50.00,False
-40.005933,5.249837,14.623928,0.355268,0.013747,0.934664,50.00,False
-37.736275,6.648338,9.899675,0.809199,0.293447,0.509004,50.00,False
-40.543827,4.893701,3.103633,0.247689,0.910539,-0.331013,50.00,False
-40.593941,2.681704,0.762874,0.237666,0.930124,-0.279973,50.00,False
-40.315370,1.684466,-1.426112,0.293380,0.935144,-0.198578,50.00,False
-40.429358,-0.373495,-3.656339,0.270583,0.954490,-0.125432,50.00,False
-40.397568,0.048896,-5.679685,0.276941,0.960825,-0.010910,50.00,False
-40.359321,0.959809,-8.041287,0.284590,0.957975,0.035961,50.00,False
-39.775055,6.085451,-10.433619,0.401443,0.912668,0.076686,50.00,False
-39.660658,6.020438,-12.899366,0.424323,0.899665,0.102728,50.00,False
-39.998229,2.297551,-15.107886,0.356809,0.916630,0.180216,50.00,False
-40.129873,1.871205,-17.559644,0.330480,0.920369,0.209056,50.00,False
-40.887208,0.863611,-19.853741,0.179013,0.946236,0.269428,50.00,False
-41.050114,3.115043,-22.743962,0.146432,0.966549,0.210575,50.00,False
-41.226019,5.850463,-25.140678,0.111250,0.961723,0.250423,50.00,False
-40.790322,6.611315,-26.857485,0.198390,0.882581,0.426253,50.00,False
-42.339950,9.476623,-36.370091,-0.111536,0.267515,-0.957076,50.00,False
-42.084628,9.009440,-39.095033,-0.060471,0.174079,-0.982873,50.00,False
-41.969823,8.786813,-41.730937,-0.037510,0.129554,-0.990863,50.00,False
-41.969823,8.786813,-44.326895,-0.037510,0.129554,-0.990863,50.00,False
-41.702158,12.166463,-46.861792,0.016023,0.204905,-0.978651,50.00,False
-41.793340,12.114842,-49.468916,-0.002214,0.194581,-0.980884,50.00,False
-41.793340,12.834997,-52.064873,-0.002214,0.194581,-0.980884,50.00,False
-41.873576,12.774661,-54.671579,-0.018261,0.182514,-0.983034,50.00,False
-41.873576,12.774661,-57.267537,-0.018261,0.182514,-0.983034,50.00,False
-41.912679,8.788728,-59.904222,-0.026082,0.129937,-0.991179,50.00,False
-39.733870,9.940572,-58.365509,0.409680,0.897321,-0.164245,50.00,False
-44.159421,5.450933,-56.178952,-0.475430,0.382484,0.792258,50.00,False
-44.046039,5.490002,-58.727827,-0.452753,0.390298,0.801674,50.00,False
-43.867996,5.701137,-61.335556,-0.417145,0.432525,0.799320,50.00,False
-43.586043,6.510696,-64.179261,-0.360754,0.554708,0.749771,50.00,False
-43.582252,6.606621,-66.846266,-0.359996,0.573893,0.735561,50.00,False
-43.696776,7.090577,-69.943670,-0.382901,0.670684,0.635272,50.00,False
-43.564477,7.740212,-73.400899,-0.356441,0.811520,0.463017,50.00,False
-42.964026,8.504416,-77.717250,-0.236351,0.964361,0.118939,50.00,False
-43.115463,8.501252,-80.965438,-0.266638,0.963728,-0.011507,50.00,False
-42.386224,8.155740,-85.654758,-0.120790,0.894626,-0.430180,50.00,False
-42.105401,7.351552,-89.481304,-0.064626,0.733788,-0.676298,50.00,False
-36.333906,6.780980,-89.772636,0.289673,0.613600,-0.734564,200.00,True
-36.333906,6.780980,-89.772636,0.289673,0.613600,-0.734564,50.00,False
-36.434198,7.282140,-86.735543,0.269615,0.713832,-0.646337,50.00,False
-37.348840,8.501309,-82.362203,0.086686,0.952830,-0.290861,50.00,False
-37.941447,8.713084,-78.775434,-0.031835,0.995185,-0.092698,50.00,False
-39.068891,8.107703,-73.656145,-0.257324,0.874109,0.411968,50.00,False
-39.142687,7.582396,-70.228073,-0.272083,0.769048,0.578391,50.00,False
-39.178370,7.192282,-67.190450,-0.279220,0.691025,0.666724,50.00,False
-39.819752,6.390495,-64.212138,-0.407496,0.530668,0.743195,50.00,False
-39.834835,6.227551,-61.513135,-0.410513,0.498079,0.763804,50.00,False
-40.033011,5.695278,-58.826910,-0.450148,0.431353,0.781858,50.00,False
-39.945797,5.558341,-56.179983,-0.432705,0.430605,0.792052,50.00,False
-40.107190,5.231005,-53.532799,-0.464984,0.374313,0.802297,50.00,False
-39.991508,10.759554,-56.674409,-0.441847,0.828008,-0.345217,50.00,False
-38.339426,11.305113,-57.176490,-0.111431,0.238112,-0.964824,50.00,False
-38.086000,13.128228,-54.637357,-0.060746,0.208242,-0.976189,50.00,False
-38.086000,13.128228,-52.041399,-0.060746,0.208242,-0.976189,50.00,False
-37.983246,13.048437,-49.417556,-0.040195,0.237269,-0.970612,50.00,False
-37.983246,12.328283,-46.821599,-0.040195,0.237269,-0.970612,50.00,False
-38.105679,12.445278,-44.188877,-0.064682,0.260668,-0.963259,50.00,False
-37.736154,12.737989,-41.514819,0.009224,0.319210,-0.947639,50.00,False
-38.378197,9.549115,-38.940559,-0.119185,0.282014,-0.951978,50.00,False
-38.039249,7.135632,-36.551356,-0.051396,0.103223,-0.993329,50.00,False
-37.369718,6.491863,-27.085983,0.082511,0.921070,0.380554,50.00,False
-37.131806,5.515493,-25.121804,0.130093,0.958363,0.254198,50.00,False
-36.859369,2.332701,-22.315282,0.184581,0.937086,0.296311,50.00,False
-36.587323,-0.064605,-19.591903,0.238990,0.916151,0.321795,50.00,False
-36.560489,-0.387807,-17.257009,0.244356,0.931459,0.269582,50.00,False
-36.439949,-0.244405,-15.258859,0.268464,0.951536,0.150021,50.00,False
-36.430594,-0.199499,-13.084164,0.270336,0.960517,0.065769,50.00,False
-36.473193,0.064871,-10.586949,0.261816,0.964020,0.046020,50.00,False
-36.446223,-0.826990,-8.064034,0.267210,0.963126,0.031411,50.00,False
-36.433211,-1.472619,-5.573985,0.269812,0.962859,0.010230,50.00,False
-36.703589,-1.246389,-3.680955,0.215737,0.967711,-0.130356,50.00,False
-36.425994,0.566775,-1.426843,0.271255,0.941769,-0.198725,50.00,False
-36.459452,2.044161,0.865981,0.264564,0.928839,-0.259351,50.00,False
-36.299816,2.346204,3.657871,0.296491,0.929312,-0.220165,50.00,False
-36.018579,3.403990,6.513861,0.352738,0.920488,-0.168158,50.00,False
-35.623221,3.295906,9.577427,0.431810,0.898871,-0.074637,50.00,False
-35.693119,3.343795,12.605313,0.417830,0.908449,0.011749,50.00,False
-35.787921,3.613590,15.766513,0.398870,0.908476,0.124797,50.00,False
-35.873884,3.657173,18.310337,0.381677,0.917192,0.114371,50.00,False
-35.913431,3.411148,20.843393,0.373768,0.921920,0.101791,50.00,False
-36.013272,2.343473,22.700022,0.353800,0.934186,-0.046075,50.00,False
-36.097496,1.933150,24.537119,0.336955,0.920499,-0.197847,50.00,False
-36.055375,6.191044,25.392873,0.345379,0.763361,-0.545888,50.00,False
-37.979594,6.254420,25.888629,-0.039464,0.255784,-0.965928,50.00,False
-39.069514,9.202672,37.813656,-0.257449,0.352031,0.899886,50.00,False
-40.456691,9.688953,32.332336,-0.534884,0.449287,-0.715570,50.00,False
-40.839821,10.536814,36.041043,-0.611510,0.618859,-0.493020,50.00,False
-41.136074,11.030468,40.164756,-0.670760,0.717590,-0.187469,50.00,False
-40.069837,11.823129,42.938270,-0.457513,0.876123,-0.151958,50.00,False
-41.610248,4.412578,49.510368,-0.765595,0.008184,0.643271,50.00,False
-38.865504,9.893673,52.822384,-0.216646,0.578368,0.786482,50.00,False
-36.747990,13.659379,54.596658,0.206856,0.755080,0.622145,50.00,False
-36.576898,13.702479,57.645542,0.241075,0.658709,0.712731,50.00,False
-36.590614,12.936860,60.454070,0.238332,0.610576,0.755245,50.00,False
-36.532415,12.629980,63.260950,0.249971,0.549200,0.797430,50.00,False
-36.284921,11.333510,66.414736,0.299470,0.289906,0.908995,50.00,False
-36.194337,10.751169,69.126881,0.317587,0.173438,0.932233,50.00,False
-36.221856,10.458528,71.757834,0.312083,0.142995,0.939232,50.00,False
-32.367882,11.168731,71.682164,0.282878,0.256950,0.924098,200.00,True
-32.367882,11.168731,71.682164,0.282878,0.256950,0.924098,50.00,False
-32.423194,11.040009,69.136532,0.271816,0.231206,0.934163,50.00,False
-32.404291,12.484347,66.204945,0.275596,0.415083,0.867037,50.00,False
-32.496363,13.062921,63.311474,0.257182,0.530797,0.807534,50.00,False
-32.853054,12.997873,60.853242,0.185844,0.517788,0.835079,50.00,False
-33.139885,13.656684,57.828814,0.128477,0.649550,0.749385,50.00,False
-33.090423,13.166930,55.193164,0.138370,0.656590,0.741447,50.00,False
-33.090423,12.004982,52.597207,0.138370,0.656590,0.741447,50.00,False
-32.925760,7.466698,50.963684,0.171302,0.313725,0.933934,50.00,False
-33.212549,6.846065,40.629984,0.113945,0.781341,-0.613615,50.00,False
-31.518438,6.358831,41.456816,0.452767,0.888802,0.070943,50.00,False
-31.442451,6.768688,38.968831,0.467964,0.878889,0.092538,50.00,False
-31.273025,6.544351,34.763946,0.501849,0.834022,-0.229248,50.00,False
-31.453651,6.460053,31.616091,0.465724,0.817162,-0.339627,50.00,False
-31.551780,6.563027,29.143795,0.446098,0.837757,-0.314895,50.00,False
-31.950428,1.314699,27.093622,0.366369,0.907439,-0.205738,50.00,False
-31.833806,0.623157,24.700385,0.389693,0.906008,-0.165194,50.00,False
-31.838986,0.092076,22.503895,0.388657,0.917425,-0.085301,50.00,False
-32.023752,0.634936,20.425897,0.351704,0.935933,0.018291,50.00,False
-31.875780,2.010006,18.074342,0.381298,0.922008,0.067172,50.00,False
-31.773257,2.267098,15.462268,0.401803,0.913491,0.063949,50.00,False
-31.832745,2.303558,12.604300,0.389905,0.920783,0.011546,50.00,False
-31.813577,1.983080,9.605234,0.393739,0.916623,-0.069075,50.00,False
-31.986855,2.038587,6.845089,0.359083,0.927725,-0.101913,50.00,False
-32.053653,2.054831,4.172102,0.345724,0.930973,-0.117319,50.00,False
-32.187292,0.447853,0.984330,0.318996,0.917985,-0.235682,50.00,False
-32.293100,-1.627812,-1.368730,0.297834,0.936102,-0.187102,50.00,False
-32.448901,-1.767798,-3.518630,0.266674,0.958803,-0.097891,50.00,False
-32.455281,-2.502604,-5.602585,0.265398,0.964128,0.004510,50.00,False
-32.472005,-2.950196,-7.969997,0.262053,0.963746,0.050219,50.00,False
-32.512873,-2.234994,-10.547910,0.253880,0.965737,0.053828,50.00,False
-32.519318,-1.378289,-13.137225,0.252591,0.966000,0.055156,50.00,False
-32.388677,-1.265366,-15.471912,0.278719,0.954347,0.107410,50.00,False
-32.141731,-0.779654,-17.382567,0.328108,0.912458,0.244471,50.00,False
-32.093667,-0.433102,-19.511834,0.337721,0.878538,0.337809,50.00,False
-32.184267,1.036384,-21.950034,0.319601,0.872598,0.369360,50.00,False
-32.768741,5.568544,-24.993384,0.202706,0.938390,0.279882,50.00,False
-32.683115,6.716826,-26.213634,0.219831,0.802261,0.555023,50.00,False
-33.903545,6.756231,-36.576240,-0.024255,0.052881,-0.998306,50.00,False
-34.181088,10.356985,-39.004498,-0.079763,0.250727,-0.964766,50.00,False
-34.200669,11.818386,-41.507446,-0.083680,0.312683,-0.946164,50.00,False
-34.199469,12.338652,-44.140665,-0.083439,0.289228,-0.953617,50.00,False
-34.214022,12.287700,-46.750488,-0.086350,0.279038,-0.956390,50.00,False
-34.248230,12.246187,-49.355158,-0.093192,0.270735,-0.958132,50.00,False
-34.248230,12.670386,-51.951116,-0.093192,0.270735,-0.958132,50.00,False
-34.281158,12.749316,-54.520732,-0.099777,0.286521,-0.952864,50.00,False
-34.397529,10.209499,-57.245407,-0.123051,0.164880,-0.978608,50.00,False
-34.890999,11.082649,-56.589996,-0.221745,0.918164,-0.328334,50.00,False
-36.261367,5.431526,-53.703897,-0.495819,0.405242,0.768077,50.00,False
-36.130334,5.880686,-56.485223,-0.469612,0.495074,0.731004,50.00,False
-35.914980,6.680206,-59.013990,-0.426542,0.513682,0.744442,50.00,False
-35.659827,6.858971,-61.600156,-0.375511,0.549435,0.746400,50.00,False
-35.484531,7.324079,-64.495395,-0.340452,0.642456,0.686544,50.00,False
-35.435598,7.638301,-67.388743,-0.330665,0.705301,0.627066,50.00,False
-35.096721,8.557374,-71.246776,-0.262890,0.889115,0.374650,50.00,False
-34.611008,9.006970,-76.308005,-0.165747,0.979034,-0.118404,50.00,False
-34.014814,8.839301,-79.908496,-0.046508,0.946508,-0.319311,50.00,False
-33.280345,7.750570,-84.084329,0.100385,0.765725,-0.635286,50.00,False
-33.094749,7.397127,-87.001564,0.137504,0.701238,-0.699541,50.00,False
-32.835201,5.876225,-90.556748,0.189414,0.411767,-0.891386,50.00,False
-29.171572,6.355735,-90.484210,0.122140,0.464936,-0.876879,200.00,True
-29.171572,6.355735,-90.484210,0.122140,0.464936,-0.876879,50.00,False
-29.642864,7.046993,-87.545590,0.027881,0.588047,-0.808346,50.00,False
-29.611589,7.266027,-84.812383,0.034136,0.623727,-0.780896,50.00,False
-29.859479,8.674868,-80.432317,-0.015441,0.905496,-0.424075,50.00,False
-30.374931,9.094958,-76.128697,-0.118532,0.989513,-0.082542,50.00,False
-30.463107,9.129458,-71.823933,-0.136167,0.956172,0.259219,50.00,False
-31.279049,8.521156,-68.211185,-0.299355,0.834511,0.462577,50.00,False
-31.877234,7.748895,-64.919936,-0.418992,0.680059,0.601635,50.00,False
-32.208373,7.331078,-62.135461,-0.485220,0.596495,0.639339,50.00,False
-32.413299,6.889966,-59.327510,-0.526205,0.508273,0.681738,50.00,False
-32.557356,6.673101,-56.691947,-0.555017,0.465110,0.689659,50.00,False
-32.840383,6.150295,-54.272498,-0.611622,0.444674,0.654357,50.00,False
-33.016555,6.165631,-51.861644,-0.646857,0.447741,0.617336,50.00,False
-30.340984,9.379817,-57.228789,-0.111743,0.190616,-0.975284,50.00,False
-30.197475,11.327622,-54.558223,-0.083041,0.266098,-0.960362,50.00,False
-30.192022,13.046584,-51.833744,-0.081950,0.345975,-0.934658,50.00,False
-30.212941,13.092411,-49.218678,-0.086134,0.355140,-0.930836,50.00,False
-30.284901,11.975289,-46.636287,-0.100526,0.344063,-0.933550,50.00,False
-30.220114,12.022373,-44.029253,-0.087568,0.353480,-0.931334,50.00,False
-30.210289,12.427263,-41.259698,-0.085604,0.434458,-0.896615,50.00,False
-30.248882,11.930630,-38.458814,-0.093322,0.509106,-0.855630,50.00,False
-28.997892,6.100207,-27.998507,0.156876,0.678937,0.717240,50.00,False
-28.853975,6.548619,-25.927893,0.185659,0.768620,0.612172,50.00,False
-28.422129,5.946477,-24.533346,0.272028,0.887524,0.371890,50.00,False
-28.271853,-0.027989,-21.848771,0.302084,0.870027,0.389613,50.00,False
-28.324761,-0.339813,-19.542072,0.291502,0.897196,0.331761,50.00,False
-28.403129,-0.812960,-17.472902,0.275829,0.934163,0.226404,50.00,False
-28.427733,-1.249747,-15.562630,0.270908,0.958457,0.089267,50.00,False
-28.465862,-2.062562,-13.141033,0.263282,0.963184,0.054395,50.00,False
-28.451551,-3.584675,-10.535931,0.266144,0.962292,0.056224,50.00,False
-28.449255,-3.944756,-7.966178,0.266603,0.962457,0.050983,50.00,False
-28.420992,-3.549948,-5.660756,0.272256,0.962198,-0.007124,50.00,False
-28.246247,-2.572518,-3.296035,0.307205,0.950146,-0.053372,50.00,False
-28.250798,-2.601992,-1.036840,0.306295,0.944251,-0.120724,50.00,False
-28.229941,-1.849389,1.543591,0.310466,0.942484,-0.123829,50.00,False
-28.074245,-0.324418,4.393218,0.341605,0.936997,-0.073096,50.00,False
-27.963266,-0.339345,6.974882,0.363801,0.928375,-0.075954,50.00,False
-27.965522,-0.355123,9.757964,0.363350,0.930856,-0.038529,50.00,False
-27.797516,-0.420256,12.568756,0.396951,0.917829,0.004438,50.00,False
-27.802762,-0.421053,15.311621,0.395902,0.917670,0.033819,50.00,False
-27.846887,-1.033093,17.860775,0.387077,0.921723,0.024458,50.00,False
-27.916497,-1.305297,20.220441,0.373155,0.927489,-0.022800,50.00,False
-28.011338,-0.628870,22.335876,0.354187,0.927585,-0.118904,50.00,False
-27.869923,-0.318829,24.662822,0.382470,0.907683,-0.172707,50.00,False
-27.821109,0.274620,27.212412,0.392233,0.901686,-0.181980,50.00,False
-27.655578,0.224769,29.944793,0.425339,0.891715,-0.154696,50.00,False
-27.667321,6.402336,32.690379,0.422990,0.897503,-0.124770,50.00,False
-27.653266,6.430415,35.633157,0.425801,0.903119,-0.055406,50.00,False
-26.166345,2.465291,35.097029,0.723185,0.110094,-0.681823,50.00,False
-27.663696,6.532207,39.789675,0.423715,0.866930,-0.262485,50.00,False
-24.788918,4.761426,43.936098,0.998671,0.019756,0.047608,50.00,False
